p(1|0101100010),0.003968975
p(1|0101100011),0.9916574
p(1|0101100100),0.028690716
p(1|0101100101),0.5126091
p(1|0101100110),0.00359446
p(1|0101100111),0.56884956
p(1|0101101000),0.00030291418
p(1|0101101001),0.96923816
p(1|0101101010),0.005125849
p(1|0101101011),0.99878556
p(1|0101101100),0.079843946
p(1|0101101101),0.18748693
p(1|0101101110),0.04707946
p(1|0101101111),0.4992723
p(1|0101110000),0.94416726
p(1|0101110001),0.8393682
p(1|0101110010),0.0033146588
p(1|0101110011),0.48582053
p(1|0101110100),0.47785237
p(1|0101110101),0.3079343
p(1|0101110110),0.02525436
p(1|0101110111),0.9564819
p(1|0101111000),0.008210656
p(1|0101111001),0.37861255
p(1|0101111010),0.00073241367
p(1|0101111011),0.058902353
p(1|0101111100),0.69940364
p(1|0101111101),0.6874566
p(1|0101111110),0.008041042
p(1|0101111111),0.4324975
p(1|0110000000),0.005695647
p(1|0110000001),0.007933931
p(1|0110000010),0.9285319
p(1|0110000011),0.17045552
p(1|0110000100),0.3874824
p(1|0110000101),0.011756251
p(1|0110000110),0.975151
p(1|0110000111),0.028848467
p(1|0110001000),0.0023071647
p(1|0110001001),0.004656818
p(1|0110001010),0.15031628
p(1|0110001011),0.0056990916
p(1|0110001100),0.2792468
p(1|0110001101),0.0037914612
p(1|0110001110),0.92112845
p(1|0110001111),0.008144426
p(1|0110010000),0.01955039
p(1|0110010001),0.035625767
p(1|0110010010),0.6509958
p(1|0110010011),0.067116305
p(1|0110010100),0.08308572
p(1|0110010101),0.019073017
p(1|0110010110),0.9789701
p(1|0110010111),0.01950065
p(1|0110011000),0.031503353
p(1|0110011001),0.0074160816
p(1|0110011010),0.43629166
p(1|0110011011),0.055743434
p(1|0110011100),0.13064803
p(1|0110011101),0.14619148
p(1|0110011110),0.94578564
p(1|0110011111),0.17499696
p(1|0110100000),0.023035407
p(1|0110100001),0.56321263
p(1|0110100010),0.468951
p(1|0110100011),0.9831055
p(1|0110100100),0.28556842
p(1|0110100101),0.78686035
p(1|0110100110),0.9839792
p(1|0110100111),0.5421476
p(1|0110101000),0.48524612
p(1|0110101001),0.99950445
p(1|0110101010),0.96156716
p(1|0110101011),0.9998975
p(1|0110101100),0.87194717
p(1|0110101101),0.9551361
p(1|0110101110),0.51762855
p(1|0110101111),0.9676494
p(1|0110110000),0.042499658
p(1|0110110001),0.41235757
p(1|0110110010),0.80461925
p(1|0110110011),0.99254346
p(1|0110110100),0.9920678
p(1|0110110101),0.9980848
p(1|0110110110),0.9973163
p(1|0110110111),0.99862885
p(1|0110111000),0.7952047
p(1|0110111001),0.97635275
p(1|0110111010),0.97922665
p(1|0110111011),0.9981918
p(1|0110111100),0.7791825
p(1|0110111101),0.9724734
p(1|0110111110),0.9051391
p(1|0110111111),0.99986684
p(1|0111000000),0.49836102
p(1|0111000001),0.24396166
p(1|0111000010),0.70620424
p(1|0111000011),0.11530713
p(1|0111000100),0.5470258
p(1|0111000101),0.09350385
p(1|0111000110),0.84205854
p(1|0111000111),0.032302026
p(1|0111001000),0.03992238
p(1|0111001001),0.007406992
p(1|0111001010),0.5417282
p(1|0111001011),0.01964908
p(1|0111001100),0.059385963
p(1|0111001101),0.0022345008
p(1|0111001110),0.94607997
p(1|0111001111),0.0054185386
p(1|0111010000),0.0030345095
p(1|0111010001),0.018883836
p(1|0111010010),0.9933555
p(1|0111010011),0.7702742
p(1|0111010100),0.12413076
p(1|0111010101),0.6311501
p(1|0111010110),0.9997975
p(1|0111010111),0.99949384
p(1|0111011000),0.0053332653
p(1|0111011001),0.1591965
p(1|0111011010),0.3342034
p(1|0111011011),0.99996006
p(1|0111011100),0.3566728
p(1|0111011101),0.97774404
p(1|0111011110),0.9071957
p(1|0111011111),0.999448
p(1|0111100000),0.01567708
p(1|0111100001),0.009762981
p(1|0111100010),0.33407345
p(1|0111100011),0.19613741
p(1|0111100100),0.0051910966
p(1|0111100101),0.03558833
p(1|0111100110),0.8890278
p(1|0111100111),0.16532926
p(1|0111101000),0.07886521
p(1|0111101001),0.30932915
p(1|0111101010),0.584252
p(1|0111101011),0.7528498
p(1|0111101100),0.6015672
p(1|0111101101),0.9323367
p(1|0111101110),0.99606603
p(1|0111101111),0.7733079
p(1|0111110000),0.04491052
p(1|0111110001),0.25124916
p(1|0111110010),0.9938444
p(1|0111110011),0.9868035
p(1|0111110100),0.9672693
p(1|0111110101),0.99350727
p(1|0111110110),0.9998932
p(1|0111110111),0.99992764
p(1|0111111000),0.93888944
p(1|0111111001),0.95530754
p(1|0111111010),0.98269814
p(1|0111111011),0.9881187
p(1|0111111100),0.7463177
p(1|0111111101),0.92700446
p(1|0111111110),0.9342058
p(1|0111111111),0.9990885
p(1|1000000000),0.079134956
p(1|1000000001),0.15070634
p(1|1000000010),0.049050156
p(1|1000000011),0.35326624
p(1|1000000100),0.1326479
p(1|1000000101),0.08406289
p(1|1000000110),0.022350028
p(1|1000000111),0.02543359
p(1|1000001000),0.009377628
p(1|1000001001),0.023198273
p(1|1000001010),0.0031809486
p(1|1000001011),0.019263174
p(1|1000001100),0.0074966853
p(1|1000001101),0.06620792
p(1|1000001110),0.2515868
p(1|1000001111),0.03291918
p(1|1000010000),0.31548947
p(1|1000010001),0.103891864
p(1|1000010010),0.017676344
p(1|1000010011),0.102888435
p(1|1000010100),0.4509313
p(1|1000010101),0.3227581
p(1|1000010110),0.054178618
p(1|1000010111),0.3595002
p(1|1000011000),0.6936565
p(1|1000011001),0.25161728
p(1|1000011010),0.0017592591
p(1|1000011011),0.008986529
p(1|1000011100),0.0035887877
p(1|1000011101),0.07161352
p(1|1000011110),0.41490567
p(1|1000011111),0.09363437
p(1|1000100000),0.016329378
p(1|1000100001),0.014922575
p(1|1000100010),0.03082757
p(1|1000100011),0.006829955
p(1|1000100100),0.037751574
p(1|1000100101),0.54469997
p(1|1000100110),0.040854253
p(1|1000100111),0.13142818
p(1|1000101000),0.054400817
p(1|1000101001),0.113723405
p(1|1000101010),0.091028854
p(1|1000101011),0.09086355
p(1|1000101100),0.059433993
p(1|1000101101),0.1398024
p(1|1000101110),0.58117604
p(1|1000101111),0.14036588
p(1|1000110000),0.14332415
p(1|1000110001),0.013555262
p(1|1000110010),0.06226382
p(1|1000110011),0.0032982375
p(1|1000110100),0.04863052
p(1|1000110101),0.5804566
p(1|1000110110),0.08510728
p(1|1000110111),0.9982881
p(1|1000111000),0.9899479
p(1|1000111001),0.6275255
p(1|1000111010),0.027835421
p(1|1000111011),0.00040840916
p(1|1000111100),0.9652021
p(1|1000111101),0.408523
p(1|1000111110),0.18883099
p(1|1000111111),0.018727843
p(1|1001000000),0.18792853
p(1|1001000001),0.105427794
p(1|1001000010),0.022609292
p(1|1001000011),0.008176691
p(1|1001000100),0.394288
p(1|1001000101),0.14035356
p(1|1001000110),0.075538725
p(1|1001000111),0.004746776
p(1|1001001000),0.0037035353
p(1|1001001001),0.020095743
p(1|1001001010),0.0056220535
p(1|1001001011),0.0117125325
p(1|1001001100),0.40499187
p(1|1001001101),0.1993605
p(1|1001001110),0.5918297
p(1|1001001111),0.15327798
p(1|1001010000),0.040153705
p(1|1001010001),0.030632254
p(1|1001010010),0.10702469
p(1|1001010011),0.0069737444
p(1|1001010100),0.053221226
p(1|1001010101),0.113144234
p(1|1001010110),0.32967362
p(1|1001010111),0.013654394
p(1|1001011000),0.04276308
p(1|1001011001),0.28926262
p(1|1001011010),0.07318801
p(1|1001011011),0.7163623
p(1|1001011100),0.059448507
p(1|1001011101),0.095398545
p(1|1001011110),0.78232557
p(1|1001011111),0.17574202
p(1|1001100000),0.0075727673
p(1|1001100001),0.0014905771
p(1|1001100010),0.34460318
p(1|1001100011),0.005495028
p(1|1001100100),0.17668803
p(1|1001100101),0.008287149
p(1|1001100110),0.7042384
p(1|1001100111),0.0036554725
p(1|1001101000),0.0008889146
p(1|1001101001),0.74366313
p(1|1001101010),0.1928535
p(1|1001101011),0.99995804
p(1|1001101100),0.009384529
p(1|1001101101),0.95466596
p(1|1001101110),0.99006724
p(1|1001101111),0.99919707
p(1|1001110000),0.0047429213
p(1|1001110001),0.0038304722
p(1|1001110010),0.6159082
p(1|1001110011),0.014163063
p(1|1001110100),0.015152373
p(1|1001110101),0.02090603
p(1|1001110110),0.8025415
p(1|1001110111),0.85371363
p(1|1001111000),0.99305737
p(1|1001111001),0.9863511
p(1|1001111010),0.9800969
p(1|1001111011),0.9943421
p(1|1001111100),0.045937702
p(1|1001111101),0.5049505
p(1|1001111110),0.99715686
p(1|1001111111),0.99981374
p(1|1010000000),0.2061098
p(1|1010000001),0.03765408
p(1|1010000010),0.57545155
p(1|1010000011),0.05488409
p(1|1010000100),0.08299592
p(1|1010000101),0.061045274
p(1|1010000110),0.9760082
p(1|1010000111),0.0652809
p(1|1010001000),0.12693167
p(1|1010001001),0.08557243
p(1|1010001010),0.63490325
p(1|1010001011),0.06738716
p(1|1010001100),0.0032453602
p(1|1010001101),0.076083444
p(1|1010001110),0.5045982
p(1|1010001111),0.25277868
p(1|1010010000),0.99022686
p(1|1010010001),0.86556685
p(1|1010010010),0.9986523
p(1|1010010011),0.9478231
p(1|1010010100),0.44040132
p(1|1010010101),0.9900698
p(1|1010010110),0.023221027
p(1|1010010111),0.8268541
p(1|1010011000),0.9426848
p(1|1010011001),0.84732884
p(1|1010011010),0.28090265
p(1|1010011011),0.99957544
p(1|1010011100),0.4252682
p(1|1010011101),0.27298775
p(1|1010011110),0.00010208177
p(1|1010011111),0.9944536
p(1|1010100000),0.9466756
p(1|1010100001),0.44836774
p(1|1010100010),0.96840906
p(1|1010100011),0.42803898
p(1|1010100100),0.20596512
p(1|1010100101),0.4118391
p(1|1010100110),0.7768058
p(1|1010100111),0.3393501
p(1|1010101000),0.90360415
p(1|1010101001),0.921494
p(1|1010101010),0.76128536
p(1|1010101011),0.8739309
p(1|1010101100),0.5735222
p(1|1010101101),0.88089055
p(1|1010101110),0.032238703
p(1|1010101111),0.7456214
p(1|1010110000),0.80041295
p(1|1010110001),0.47004572
p(1|1010110010),0.99767953
p(1|1010110011),0.9156284
p(1|1010110100),0.9431839
p(1|1010110101),0.83082265
p(1|1010110110),0.9737491
p(1|1010110111),0.9977329
p(1|1010111000),0.8402619
p(1|1010111001),0.9505703
p(1|1010111010),0.8366929
p(1|1010111011),0.99959844
p(1|1010111100),0.025136625
p(1|1010111101),0.13929638
p(1|1010111110),0.0009851152
p(1|1010111111),0.8620199
p(1|1011000000),0.016098032
p(1|1011000001),0.0113288695
p(1|1011000010),0.45503935
p(1|1011000011),0.14068437
p(1|1011000100),0.66306704
p(1|1011000101),0.33096042
p(1|1011000110),0.9899558
p(1|1011000111),0.3040664
p(1|1011001000),0.33152187
p(1|1011001001),0.058245663
p(1|1011001010),0.8177716
p(1|1011001011),0.045000017
p(1|1011001100),0.008016383
p(1|1011001101),0.0422432
p(1|1011001110),0.9646037
p(1|1011001111),0.25456247
p(1|1011010000),0.998131
p(1|1011010001),0.98473006
p(1|1011010010),0.9943072
p(1|1011010011),0.6861465
p(1|1011010100),0.99788123
p(1|1011010101),0.9854601
p(1|1011010110),0.9925041
p(1|1011010111),0.9649953
p(1|1011011000),0.9697296
p(1|1011011001),0.97165674
p(1|1011011010),0.750747
p(1|1011011011),0.9956434
p(1|1011011100),0.6608018
p(1|1011011101),0.8387143
p(1|1011011110),0.007012649
p(1|1011011111),0.9990496
p(1|1011100000),0.029918922
p(1|1011100001),0.018032528
p(1|1011100010),0.48021075
p(1|1011100011),0.21107014
p(1|1011100100),0.1623658
p(1|1011100101),0.19396757
p(1|1011100110),0.68120915
p(1|1011100111),0.4123361
p(1|1011101000),0.955065
p(1|1011101001),0.9957753
p(1|1011101010),0.9496326
p(1|1011101011),0.9936726
p(1|1011101100),0.9899803
p(1|1011101101),0.9990884
p(1|1011101110),0.9992003
p(1|1011101111),0.9974099
p(1|1011110000),0.0721901
p(1|1011110001),0.42415807
p(1|1011110010),0.7896494
p(1|1011110011),0.856405
p(1|1011110100),0.63888997
p(1|1011110101),0.71920574
p(1|1011110110),0.9987098
p(1|1011110111),0.99961346
p(1|1011111000),0.0006434526
p(1|1011111001),0.94511807
p(1|1011111010),0.026627382
p(1|1011111011),0.97610396
p(1|1011111100),0.06945962
p(1|1011111101),0.37945336
p(1|1011111110),0.013293969
p(1|1011111111),0.20198724
p(1|1100000000),0.17440206
p(1|1100000001),0.29977483
p(1|1100000010),0.28537062
p(1|1100000011),0.41969368
p(1|1100000100),0.61924905
p(1|1100000101),0.2629131
p(1|1100000110),0.8666476
p(1|1100000111),0.38192937
p(1|1100001000),0.39244756
p(1|1100001001),0.027256632
p(1|1100001010),0.9427053
p(1|1100001011),0.20593129
p(1|1100001100),0.8224672
p(1|1100001101),0.092992224
p(1|1100001110),0.9924549
p(1|1100001111),0.5699859
p(1|1100010000),0.0114867855
p(1|1100010001),0.03434711
p(1|1100010010),0.10072813
p(1|1100010011),0.026606962
p(1|1100010100),0.0047176033
p(1|1100010101),0.008293324
p(1|1100010110),0.75284725
p(1|1100010111),0.054777395
p(1|1100011000),0.0047130696
p(1|1100011001),0.005944472
p(1|1100011010),0.03421487
p(1|1100011011),0.0036945306
p(1|1100011100),0.0022129924
p(1|1100011101),0.008318398
p(1|1100011110),0.94463116
p(1|1100011111),0.072970696
p(1|1100100000),0.15545927
p(1|1100100001),0.13106982
p(1|1100100010),0.2567132
p(1|1100100011),0.05562924
p(1|1100100100),0.34606516
p(1|1100100101),0.04536966
p(1|1100100110),0.5197166
p(1|1100100111),0.009288054
p(1|1100101000),0.32887465
p(1|1100101001),0.018856658
p(1|1100101010),0.5695232
p(1|1100101011),0.027364409
p(1|1100101100),0.033226416
p(1|1100101101),0.12219166
p(1|1100101110),0.6822604
p(1|1100101111),0.044247918
p(1|1100110000),0.37151918
p(1|1100110001),0.034605887
p(1|1100110010),0.15136991
p(1|1100110011),0.0049495287
p(1|1100110100),0.08686042
p(1|1100110101),0.5770748
p(1|1100110110),0.05353263
p(1|1100110111),0.99934095
p(1|1100111000),0.99154
p(1|1100111001),0.40878776
p(1|1100111010),0.19637345
p(1|1100111011),0.0010119447
p(1|1100111100),0.9769896
p(1|1100111101),0.67047
p(1|1100111110),0.4282399
p(1|1100111111),0.6232715
p(1|1101000000),0.04878086
p(1|1101000001),0.14360036
p(1|1101000010),0.31519148
p(1|1101000011),0.15743998
p(1|1101000100),0.01495866
p(1|1101000101),0.3140557
p(1|1101000110),0.581554
p(1|1101000111),0.070436575
p(1|1101001000),0.04946698
p(1|1101001001),0.031190215
p(1|1101001010),0.18421318
p(1|1101001011),0.07638185
p(1|1101001100),0.004763729
p(1|1101001101),0.29117557
p(1|1101001110),0.028180214
p(1|1101001111),0.12915576
p(1|1101010000),0.9277127
p(1|1101010001),0.9829458
p(1|1101010010),0.44365543
p(1|1101010011),0.063359156
p(1|1101010100),0.8481577
p(1|1101010101),0.9415595
p(1|1101010110),0.43809685
p(1|1101010111),0.7885923
p(1|1101011000),0.7454624
p(1|1101011001),0.026864536
p(1|1101011010),0.3713941
p(1|1101011011),0.0035265286
p(1|1101011100),0.51271605
p(1|1101011101),0.42202276
p(1|1101011110),0.0054052463
p(1|1101011111),0.11951703
p(1|1101100000),0.990308
p(1|1101100001),0.06905317
p(1|1101100010),0.9607587
p(1|1101100011),0.044445142
p(1|1101100100),0.9956441
p(1|1101100101),0.86290014
p(1|1101100110),0.9986432
p(1|1101100111),0.5634737
p(1|1101101000),0.78908384
p(1|1101101001),0.17934835
p(1|1101101010),0.6875371
p(1|1101101011),0.29763252
p(1|1101101100),0.010673658
p(1|1101101101),0.12544258
p(1|1101101110),0.0011876662
p(1|1101101111),0.9993518
p(1|1101110000),0.8758628
p(1|1101110001),0.6844356
p(1|1101110010),0.9997658
p(1|1101110011),0.9997954
p(1|1101110100),0.12839758
p(1|1101110101),0.23076965
p(1|1101110110),0.63539326
p(1|1101110111),0.9999304
p(1|1101111000),0.9663444
p(1|1101111001),0.8136342
p(1|1101111010),0.8430685
p(1|1101111011),0.98960775
p(1|1101111100),0.0012862312
p(1|1101111101),0.013041869
p(1|1101111110),0.017542211
p(1|1101111111),0.9998852
p(1|1110000000),0.10940857
p(1|1110000001),0.26402026
p(1|1110000010),0.406933
p(1|1110000011),0.47279495
p(1|1110000100),0.9385235
p(1|1110000101),0.42899615
p(1|1110000110),0.9748068
p(1|1110000111),0.41189304
p(1|1110001000),0.008851413
p(1|1110001001),0.21741118
p(1|1110001010),0.31094536
p(1|1110001011),0.3819992
p(1|1110001100),0.017890029
p(1|1110001101),0.015374087
p(1|1110001110),0.964063
p(1|1110001111),0.16996074
p(1|1110010000),0.07233376
p(1|1110010001),0.09728847
p(1|1110010010),0.12570758
p(1|1110010011),0.0599595
p(1|1110010100),0.17163903
p(1|1110010101),0.20888136
p(1|1110010110),0.0052324813
p(1|1110010111),0.053020746
p(1|1110011000),0.8807449
p(1|1110011001),0.467492
p(1|1110011010),0.0025062605
p(1|1110011011),0.14475286
p(1|1110011100),0.55803216
p(1|1110011101),0.9857545
p(1|1110011110),0.0015411819
p(1|1110011111),0.029213635
